cinema,date,time,timeHref,title,snif,type
HC,25-01-05,21:40,2869,Kraven the Hunter,Rehovot,R
CC,25-01-05,21:30,4806,Kraven the Hunter,Jerusalem,R
CC,25-01-05,21:40,4806,Kraven the Hunter,Beer Sheva,R
CC,25-01-05,21:30,4806,Kraven the Hunter,Ashdod,R
YP,25-01-05,18:40,66141,Kraven the Hunter,Rishon Letzion,R
YP,25-01-05,21:30,66142,Kraven the Hunter,Rishon Letzion,R
YP,25-01-05,19:45,68033,Kraven the Hunter,Beer Sheva,R
YP,25-01-05,16:30,73430,Kraven the Hunter,Haifa,R
YP,25-01-05,19:00,73431,Kraven the Hunter,Haifa,R
YP,25-01-05,21:40,73432,Kraven the Hunter,Haifa,R
YP,25-01-05,14:00,66184,Lee,Rishon Letzion,R
YP,25-01-05,19:15,46972,Lee,Ayalon,R
CC,25-01-05,21:30,5294,Matchmaking 2,Rishon Letzion,R
CC,25-01-05,20:40,5294,Matchmaking 2,Jerusalem,R
CC,25-01-05,21:40,5294,Matchmaking 2,Netanya,R
CC,25-01-05,22:00,5294,Matchmaking 2,Beer Sheva,R
ML,25-01-05,19:45,61668,Moana 2,Carmiel,R
ML,25-01-05,15:10,58146,Moana 2,Haifa,UPGRADE
ML,25-01-05,19:55,58145,Moana 2,Haifa,UPGRADE
ML,25-01-05,19:55,81344,Moana 2,Netanya,R
ML,25-01-05,19:45,1814,Moana 2,Glilot,UPGRADE
CC,25-01-05,19:45,5214,Moana 2,Glilot,R
CC,25-01-05,14:00,5214,Moana 2,Rishon Letzion,R
CC,25-01-05,16:40,5214,Moana 2,Rishon Letzion,R
CC,25-01-05,14:10,5214,Moana 2,Jerusalem,R
CC,25-01-05,19:20,5214,Moana 2,Netanya,R
CC,25-01-05,19:10,5214,Moana 2,Beer Sheva,R
CC,25-01-05,19:45,5214,Moana 2,Chadera,R
CC,25-01-05,14:50,5214,Moana 2,Ashdod,R
CC,25-01-05,20:40,5214,Moana 2,Ashdod,R
HC,25-01-05,19:40,2805,Moana 2,Carmiel,R
HC,25-01-05,15:00,2805,Moana 2,Kiryat Bialik,R
HC,25-01-05,17:10,2805,Moana 2,Kiryat Bialik,R
HC,25-01-05,19:20,2805,Moana 2,Kiryat Bialik,R
HC,25-01-05,16:45,2805,Moana 2,Haifa,R
HC,25-01-05,17:00,2805,Moana 2,Kfar Saba,R
HC,25-01-05,18:00,2805,Moana 2,Modiin,R
HC,25-01-05,19:00,2805,Moana 2,Modiin,R
HC,25-01-05,21:10,2805,Moana 2,Modiin,R
HC,25-01-05,18:40,2805,Moana 2,Ashdod,R
HC,25-01-05,18:45,2805,Moana 2,Ashkelon,R
YP,25-01-05,17:40,66197,Moana 2,Rishon Letzion,R
YP,25-01-05,19:45,66198,Moana 2,Rishon Letzion,R
YP,25-01-05,20:30,66209,Moana 2,Rishon Letzion,VIP
YP,25-01-05,14:10,47175,Moana 2,Ayalon,R
YP,25-01-05,18:40,47177,Moana 2,Ayalon,R
YP,25-01-05,17:30,68032,Moana 2,Beer Sheva,R
YP,25-01-05,19:20,58061,Moana 2,Zichron Yaakov,R
YP,25-01-05,14:45,73338,Moana 2,Haifa,R
YP,25-01-05,15:45,73405,Moana 2,Haifa,R
YP,25-01-05,17:50,73406,Moana 2,Haifa,R
YP,25-01-05,20:00,73407,Moana 2,Haifa,R
YP,25-01-05,21:00,68505,Moana 2,Jerusalem,R
RH,25-01-05,19:20,44284,Moana 2,Givataim,R
ML,25-01-05,16:50,61656,Mufasa: The Lion King,Carmiel,R
ML,25-01-05,19:05,61651,Mufasa: The Lion King,Carmiel,UPGRADE
ML,25-01-05,21:35,61652,Mufasa: The Lion King,Carmiel,UPGRADE
HC,25-01-05,18:00,2814,Mufasa: The Lion King,Carmiel,R
HC,25-01-05,19:00,2814,Mufasa: The Lion King,Nahariya,R
HC,25-01-05,14:30,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-05,17:10,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-05,20:10,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-05,21:45,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-05,16:45,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-05,19:15,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-05,20:45,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-05,21:45,2814,Mufasa: The Lion King,Haifa,R
HC,25-01-05,19:45,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-05,20:50,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-05,22:15,2814,Mufasa: The Lion King,Kfar Saba,R
HC,25-01-05,17:30,2814,Mufasa: The Lion King,Petach Tikvah,R
HC,25-01-05,21:20,2814,Mufasa: The Lion King,Petach Tikvah,R
HC,25-01-05,16:40,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-05,19:00,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-05,21:30,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-05,16:40,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-05,19:10,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-05,21:40,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-05,14:20,2814,Mufasa: The Lion King,Ashdod,R
HC,25-01-05,17:00,2814,Mufasa: The Lion King,Ashkelon,R
ML,25-01-05,14:20,58148,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-05,19:30,58147,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-05,22:10,58144,Mufasa: The Lion King,Haifa,UPGRADE
ML,25-01-05,19:05,81353,Mufasa: The Lion King,Netanya,R
ML,25-01-05,20:55,81342,Mufasa: The Lion King,Netanya,UPGRADE
ML,25-01-05,22:00,1813,Mufasa: The Lion King,Glilot,UPGRADE
CC,25-01-05,14:30,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-05,17:10,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-05,19:00,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-05,20:15,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-05,21:30,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-05,14:00,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-05,16:50,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-05,19:40,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-05,21:00,5135,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-05,14:15,66192,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-05,16:45,66193,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-05,19:15,66194,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-05,19:30,66154,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-05,22:00,66155,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-05,16:00,66123,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-05,18:30,66124,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-05,17:00,66212,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-05,19:30,66213,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-05,22:00,66214,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-05,21:50,66195,Mufasa: The Lion King,Rishon Letzion,3D
CC,25-01-05,14:50,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-05,17:15,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-05,20:50,5135,Mufasa: The Lion King,Jerusalem,R
YP,25-01-05,14:00,47042,Mufasa: The Lion King,Ayalon,R
YP,25-01-05,16:30,47043,Mufasa: The Lion King,Ayalon,R
YP,25-01-05,19:00,47044,Mufasa: The Lion King,Ayalon,R
YP,25-01-05,20:00,47109,Mufasa: The Lion King,Ayalon,R
YP,25-01-05,22:30,47110,Mufasa: The Lion King,Ayalon,R
YP,25-01-05,19:20,47389,Mufasa: The Lion King,Ayalon,3D
CC,25-01-05,15:30,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-05,18:15,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-05,21:40,5135,Mufasa: The Lion King,Kfar Saba,R
YP,25-01-05,14:00,68366,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-05,16:30,68367,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-05,20:00,68329,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-05,22:30,68529,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-05,15:00,67934,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-05,18:00,67935,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-05,17:00,68375,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-05,19:30,68308,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-05,22:00,68309,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-05,19:15,68358,Mufasa: The Lion King,Beer Sheva,3D
YP,25-01-05,21:45,68359,Mufasa: The Lion King,Beer Sheva,3D
CC,25-01-05,14:00,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-05,19:50,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-05,22:20,5135,Mufasa: The Lion King,Netanya,Prime
CC,25-01-05,16:50,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-05,19:00,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-05,21:50,5135,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-05,14:40,58059,Mufasa: The Lion King,Zichron Yaakov,3D
YP,25-01-05,20:00,57853,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-05,22:30,57854,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-05,22:00,57800,Mufasa: The Lion King,Zichron Yaakov,VIP
CC,25-01-05,19:00,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-05,21:30,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-05,14:10,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-05,16:10,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-05,18:50,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-05,19:20,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-05,21:30,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-05,22:00,5135,Mufasa: The Lion King,Ashdod,R
YP,25-01-05,16:40,73558,Mufasa: The Lion King,Haifa,R
YP,25-01-05,19:00,73559,Mufasa: The Lion King,Haifa,R
YP,25-01-05,21:00,72960,Mufasa: The Lion King,Haifa,R
YP,25-01-05,21:30,73073,Mufasa: The Lion King,Haifa,R
YP,25-01-05,17:00,73037,Mufasa: The Lion King,Haifa,VIP
YP,25-01-05,19:40,73038,Mufasa: The Lion King,Haifa,VIP
YP,25-01-05,22:00,72947,Mufasa: The Lion King,Haifa,VIP
YP,25-01-05,22:10,73039,Mufasa: The Lion King,Haifa,VIP
YP,25-01-05,19:20,73189,Mufasa: The Lion King,Haifa,3D
YP,25-01-05,21:50,73190,Mufasa: The Lion King,Haifa,3D
YP,25-01-05,14:00,68142,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-05,16:30,68143,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-05,19:00,68144,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-05,15:30,68266,Mufasa: The Lion King,Jerusalem,R
YP,25-01-05,18:00,68267,Mufasa: The Lion King,Jerusalem,R
YP,25-01-05,20:30,68268,Mufasa: The Lion King,Jerusalem,R
YP,25-01-05,21:15,68335,Mufasa: The Lion King,Jerusalem,R
YP,25-01-05,21:45,68615,Mufasa: The Lion King,Jerusalem,3D
RH,25-01-05,17:00,44185,Mufasa: The Lion King,Givataim,R
RH,25-01-05,21:50,44161,Mufasa: The Lion King,Givataim,R
RH,25-01-05,19:20,17175,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-05,21:50,17176,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-05,19:20,21392,Mufasa: The Lion King,Kiryat Ono,R
RH,25-01-05,21:50,21393,Mufasa: The Lion King,Kiryat Ono,R
ML,25-01-05,22:00,61672,Nosferatu,Carmiel,UPGRADE
ML,25-01-05,22:00,58123,Nosferatu,Haifa,UPGRADE
HC,25-01-05,22:30,2900,Nosferatu,Kiryat Bialik,R
HC,25-01-05,22:00,2900,Nosferatu,Ashkelon,R
ML,25-01-05,22:20,81367,Nosferatu,Netanya,R
YP,25-01-05,22:30,66191,Nosferatu,Rishon Letzion,R
YP,25-01-05,22:30,68034,Nosferatu,Beer Sheva,R
YP,25-01-05,22:30,57887,Nosferatu,Zichron Yaakov,R
CC,25-01-05,21:20,5458,Nosferatu,Rishon Letzion,R
CC,25-01-05,22:30,5458,Nosferatu,Rishon Letzion,R
CC,25-01-05,21:15,5458,Nosferatu,Jerusalem,R
YP,25-01-05,14:30,66177,Red One,Rishon Letzion,R
YP,25-01-05,17:00,66178,Red One,Rishon Letzion,R
YP,25-01-05,14:15,68356,Red One,Beer Sheva,R
YP,25-01-05,16:45,68357,Red One,Beer Sheva,R
YP,25-01-05,21:30,73560,Red One,Haifa,R
ML,25-01-05,19:45,61660,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-05,22:05,61661,Sonic the Hedgehog 3,Carmiel,R
HC,25-01-05,21:35,2871,Sonic the Hedgehog 3,Nahariya,R
HC,25-01-05,14:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-05,16:50,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-05,19:10,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-05,21:50,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-05,17:00,2871,Sonic the Hedgehog 3,Haifa,R
HC,25-01-05,19:20,2871,Sonic the Hedgehog 3,Haifa,R
HC,25-01-05,21:40,2871,Sonic the Hedgehog 3,Haifa,R
HC,25-01-05,16:45,2871,Sonic the Hedgehog 3,Kfar Saba,R
HC,25-01-05,20:40,2871,Sonic the Hedgehog 3,Kfar Saba,Premium
HC,25-01-05,18:00,2871,Sonic the Hedgehog 3,Petach Tikvah,R
HC,25-01-05,18:50,2871,Sonic the Hedgehog 3,Petach Tikvah,R
HC,25-01-05,20:20,2871,Sonic the Hedgehog 3,Petach Tikvah,R
HC,25-01-05,21:15,2871,Sonic the Hedgehog 3,Petach Tikvah,R
HC,25-01-05,19:10,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-05,21:30,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-05,17:10,2871,Sonic the Hedgehog 3,Rehovot,R
HC,25-01-05,21:50,2871,Sonic the Hedgehog 3,Rehovot,R
HC,25-01-05,17:30,2871,Sonic the Hedgehog 3,Ashdod,R
HC,25-01-05,19:45,2871,Sonic the Hedgehog 3,Ashdod,R
HC,25-01-05,22:00,2871,Sonic the Hedgehog 3,Ashdod,R
HC,25-01-05,19:40,2871,Sonic the Hedgehog 3,Ashkelon,R
HC,25-01-05,21:30,2871,Sonic the Hedgehog 3,Ashkelon,R
ML,25-01-05,19:20,58141,Sonic the Hedgehog 3,Haifa,UPGRADE
ML,25-01-05,21:55,58128,Sonic the Hedgehog 3,Haifa,R
ML,25-01-05,19:10,81356,Sonic the Hedgehog 3,Netanya,R
ML,25-01-05,21:40,81357,Sonic the Hedgehog 3,Netanya,R
CC,25-01-05,14:00,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-05,16:30,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-05,19:00,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-05,21:30,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-05,14:00,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-05,16:40,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-05,17:50,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-05,19:20,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-05,20:30,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-05,22:00,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-05,18:00,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-05,20:20,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-05,17:00,5369,Sonic the Hedgehog 3,Kfar Saba,R
CC,25-01-05,19:10,5369,Sonic the Hedgehog 3,Kfar Saba,R
CC,25-01-05,22:00,5369,Sonic the Hedgehog 3,Kfar Saba,R
YP,25-01-05,14:15,66165,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-05,16:45,66166,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-05,19:15,66167,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-05,21:40,66168,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-05,21:00,66203,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-05,21:30,66217,Sonic the Hedgehog 3,Rishon Letzion,VIP
YP,25-01-05,21:45,66207,Sonic the Hedgehog 3,Rishon Letzion,4DX
CC,25-01-05,15:50,5369,Sonic the Hedgehog 3,Kfar Saba,Prime
CC,25-01-05,17:00,5369,Sonic the Hedgehog 3,Netanya,R
CC,25-01-05,19:30,5369,Sonic the Hedgehog 3,Netanya,R
YP,25-01-05,14:15,47141,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-05,16:30,47142,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-05,18:50,47143,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-05,21:20,47144,Sonic the Hedgehog 3,Ayalon,R
CC,25-01-05,14:00,5369,Sonic the Hedgehog 3,Netanya,Prime
CC,25-01-05,16:30,5369,Sonic the Hedgehog 3,Beer Sheva,R
CC,25-01-05,19:00,5369,Sonic the Hedgehog 3,Beer Sheva,R
CC,25-01-05,21:40,5369,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-05,14:15,68317,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-05,16:45,68318,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-05,19:15,68319,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-05,21:40,68320,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-05,20:15,68315,Sonic the Hedgehog 3,Beer Sheva,VIP
YP,25-01-05,21:00,68364,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-05,21:15,68325,Sonic the Hedgehog 3,Beer Sheva,4DX
CC,25-01-05,14:30,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-05,17:00,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-05,19:30,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-05,14:10,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-05,16:40,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-05,19:10,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-05,21:40,5369,Sonic the Hedgehog 3,Ashdod,R
YP,25-01-05,15:20,57919,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-05,17:40,57920,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-05,20:00,57921,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-05,22:20,57922,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-05,20:15,57777,Sonic the Hedgehog 3,Zichron Yaakov,VIP
YP,25-01-05,14:15,73171,Sonic the Hedgehog 3,Haifa,R
YP,25-01-05,16:45,73172,Sonic the Hedgehog 3,Haifa,R
YP,25-01-05,19:10,73084,Sonic the Hedgehog 3,Haifa,R
YP,25-01-05,19:15,73173,Sonic the Hedgehog 3,Haifa,R
YP,25-01-05,21:40,73174,Sonic the Hedgehog 3,Haifa,R
YP,25-01-05,20:15,73002,Sonic the Hedgehog 3,Haifa,VIP
YP,25-01-05,22:30,73003,Sonic the Hedgehog 3,Haifa,VIP
YP,25-01-05,21:00,73140,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-05,21:15,73274,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-05,14:15,68201,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-05,16:30,68202,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-05,19:15,68203,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-05,21:30,68204,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-05,21:15,68172,Sonic the Hedgehog 3,Jerusalem,4DX
RH,25-01-05,19:40,44160,Sonic the Hedgehog 3,Givataim,R
LC,25-01-05,11:00,563425,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-05,13:50,563416,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-05,19:20,563417,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-05,18:00,563149,State Property: Blood on the Streets,Even Yehuda,R
LC,25-01-05,19:00,563257,State Property: Blood on the Streets,Raanana,R
LC,25-01-05,13:40,563430,The Braid,Tel Aviv,R
LC,25-01-05,16:15,563429,The Braid,Tel Aviv,R
HC,25-01-05,19:00,2756,The Braid,Haifa,R
CC,25-01-05,18:30,5057,The Braid,Rishon Letzion,R
CC,25-01-05,20:20,5057,The Braid,Kfar Saba,Prime
YP,25-01-05,16:20,66136,The Braid,Rishon Letzion,R
YP,25-01-05,14:20,47387,The Braid,Ayalon,R
YP,25-01-05,21:40,47422,The Braid,Ayalon,R
YP,25-01-05,14:00,58094,The Braid,Zichron Yaakov,R
YP,25-01-05,14:00,73486,The Braid,Haifa,R
LC,25-01-05,16:45,563259,The Order,Raanana,R
LC,25-01-05,21:20,563261,The Order,Raanana,R
LC,25-01-05,11:10,563428,The Order,Tel Aviv,R
LC,25-01-05,19:00,563423,The Order,Tel Aviv,R
LC,25-01-05,21:30,563422,The Order,Tel Aviv,R
CC,25-01-05,16:20,5415,The Order,Glilot,R
CC,25-01-05,19:15,5415,The Order,Glilot,R
CC,25-01-05,20:00,5415,The Order,Glilot,R
CC,25-01-05,21:55,5415,The Order,Glilot,R
CC,25-01-05,16:00,5415,The Order,Rishon Letzion,R
CC,25-01-05,18:50,5415,The Order,Rishon Letzion,R
CC,25-01-05,21:00,5415,The Order,Rishon Letzion,R
CC,25-01-05,21:40,5415,The Order,Rishon Letzion,R
CC,25-01-05,17:00,5415,The Order,Jerusalem,R
CC,25-01-05,19:00,5415,The Order,Jerusalem,R
CC,25-01-05,22:00,5415,The Order,Jerusalem,R
CC,25-01-05,20:00,5415,The Order,Kfar Saba,R
CC,25-01-05,21:50,5415,The Order,Kfar Saba,R
YP,25-01-05,17:30,66157,The Order,Rishon Letzion,R
YP,25-01-05,19:50,66158,The Order,Rishon Letzion,R
YP,25-01-05,22:10,66159,The Order,Rishon Letzion,R
CC,25-01-05,19:20,5415,The Order,Netanya,R
YP,25-01-05,17:00,47323,The Order,Ayalon,R
YP,25-01-05,19:20,47324,The Order,Ayalon,R
YP,25-01-05,21:45,47325,The Order,Ayalon,R
CC,25-01-05,19:30,5415,The Order,Beer Sheva,R
CC,25-01-05,21:30,5415,The Order,Beer Sheva,R
CC,25-01-05,19:00,5415,The Order,Chadera,R
CC,25-01-05,21:30,5415,The Order,Chadera,R
YP,25-01-05,14:10,68341,The Order,Beer Sheva,R
YP,25-01-05,16:30,68342,The Order,Beer Sheva,R
YP,25-01-05,19:00,68343,The Order,Beer Sheva,R
YP,25-01-05,21:30,68344,The Order,Beer Sheva,R
YP,25-01-05,22:30,68316,The Order,Beer Sheva,VIP
ML,25-01-05,19:40,81352,The Order,Netanya,R
ML,25-01-05,22:15,81351,The Order,Netanya,R
CC,25-01-05,19:20,5415,The Order,Ashdod,R
CC,25-01-05,22:00,5415,The Order,Ashdod,R
YP,25-01-05,16:30,58095,The Order,Zichron Yaakov,R
YP,25-01-05,18:50,58096,The Order,Zichron Yaakov,R
YP,25-01-05,21:10,58097,The Order,Zichron Yaakov,R
YP,25-01-05,16:45,73525,The Order,Haifa,R
YP,25-01-05,19:15,73526,The Order,Haifa,R
YP,25-01-05,21:40,73527,The Order,Haifa,R
YP,25-01-05,16:30,68294,The Order,Jerusalem,R
YP,25-01-05,18:50,68295,The Order,Jerusalem,R
YP,25-01-05,21:15,68296,The Order,Jerusalem,R
HC,25-01-05,21:45,2911,The Order,Carmiel,R
HC,25-01-05,22:20,2911,The Order,Nahariya,R
HC,25-01-05,20:40,2911,The Order,Kiryat Bialik,R
HC,25-01-05,17:10,2911,The Order,Haifa,R
HC,25-01-05,19:35,2911,The Order,Haifa,R
HC,25-01-05,22:00,2911,The Order,Haifa,R
HC,25-01-05,17:00,2911,The Order,Kfar Saba,R
HC,25-01-05,19:35,2911,The Order,Kfar Saba,R
HC,25-01-05,22:00,2911,The Order,Kfar Saba,R
HC,25-01-05,21:50,2911,The Order,Modiin,R
HC,25-01-05,21:30,2911,The Order,Rehovot,R
HC,25-01-05,19:20,2911,The Order,Ashdod,R
HC,25-01-05,21:40,2911,The Order,Ashdod,R
HC,25-01-05,21:45,2911,The Order,Ashkelon,R
RH,25-01-05,17:00,44230,The Order,Givataim,R
RH,25-01-05,19:30,44231,The Order,Givataim,R
RH,25-01-05,21:50,44232,The Order,Givataim,R
YP,25-01-05,19:00,73488,The Property,Haifa,R
YP,25-01-05,14:10,68502,The Property,Jerusalem,R
LC,25-01-05,18:50,563254,The Ring,Raanana,R
LC,25-01-05,21:20,563255,The Ring,Raanana,R
LC,25-01-05,20:15,563144,The Ring,Even Yehuda,R
LC,25-01-05,11:10,563415,The Ring,Tel Aviv,R
LC,25-01-05,16:10,563420,The Ring,Tel Aviv,R
LC,25-01-05,18:45,563419,The Ring,Tel Aviv,R
LC,25-01-05,21:40,563418,The Ring,Tel Aviv,R
LC,25-01-05,16:45,563549,The Ring,Ramat Hasharon,R
HC,25-01-05,19:10,2750,The Ring,Carmiel,R
HC,25-01-05,14:00,2750,The Ring,Kiryat Bialik,R
HC,25-01-05,16:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-05,19:15,2750,The Ring,Kiryat Bialik,R
HC,25-01-05,20:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-05,21:50,2750,The Ring,Kiryat Bialik,R
HC,25-01-05,14:15,2750,The Ring,Haifa,R
HC,25-01-05,17:40,2750,The Ring,Haifa,R
HC,25-01-05,19:15,2750,The Ring,Haifa,R
HC,25-01-05,20:15,2750,The Ring,Haifa,R
HC,25-01-05,21:50,2750,The Ring,Haifa,R
HC,25-01-05,16:40,2750,The Ring,Kfar Saba,R
HC,25-01-05,19:00,2750,The Ring,Kfar Saba,R
HC,25-01-05,20:00,2750,The Ring,Kfar Saba,R
HC,25-01-05,21:40,2750,The Ring,Kfar Saba,R
HC,25-01-05,19:15,2750,The Ring,Petach Tikvah,R
HC,25-01-05,21:50,2750,The Ring,Petach Tikvah,R
HC,25-01-05,19:10,2750,The Ring,Modiin,R
HC,25-01-05,21:40,2750,The Ring,Modiin,R
HC,25-01-05,19:15,2750,The Ring,Rehovot,R
HC,25-01-05,21:50,2750,The Ring,Rehovot,R
HC,25-01-05,20:50,2750,The Ring,Ashdod,R
HC,25-01-05,19:30,2750,The Ring,Ashkelon,R
YP,25-01-05,14:15,66173,The Ring,Rishon Letzion,R
YP,25-01-05,16:30,66185,The Ring,Rishon Letzion,R
YP,25-01-05,17:00,66189,The Ring,Rishon Letzion,R
YP,25-01-05,19:00,66186,The Ring,Rishon Letzion,R
YP,25-01-05,19:45,66190,The Ring,Rishon Letzion,R
